variables
GEO1_CL1960
GEO1_CL1970
GEO1_CL1982
GEO1_CL1992
GEO1_CL2002
GEO1_CL2017
GEO2_CL
GEO2ALT_CL
GEO2_CL1960
GEO2_CL1970
GEO2_CL1982
GEO2_CL1992
GEO2_CL2002
GEO2_CL2017
REGNCL
GEO1_CN
GEO1_CN1982
GEO1_CN1990
GEO1_CN2000
GEO2_CN
GEO2_CN1982
GEO2_CN1990
GEO2_CN2000
GEO3_CN1982
GEO3_CN1990
GEO3_CN2000
GEO1_CO
GEO1_CO1964
GEO1_CO1973
GEO1_CO1985
GEO1_CO1993
GEO1_CO2005
GEO2_CO
GEO2_CO1973
GEO2_CO1985
GEO2_CO1993
GEO2_CO2005
REGNCO
METROCO
MUNHDCO
GEO1_CR
GEO1_CR1963
GEO1_CR1973
GEO1_CR1984
GEO1_CR2000
GEO1_CR2011
GEO2_CR
GEO2_CR1963
GEO2_CR1973
GEO2_CR1984
GEO2_CR2000
GEO2_CR2011
REGNCR
GEO1_CU
GEO1_CU2002
GEO1_CU2012
GEO2_CU
GEO2_CU2002
GEO2_CU2012
GEO1_DK1787_1801
GEO1_DK1787
GEO1_DK1801
COUNTYDK
DISTDK
PARISHDK
ADMINDK
GEO1_DO
GEO1_DO1960
GEO1_DO1970
GEO1_DO1981
GEO1_DO2002
GEO1_DO2010
GEO2_DO
GEO2_DO1960
GEO2_DO1970
GEO2_DO1981
GEO2_DO2002
GEO2_DO2010
SUBRDO
GEO1_EC
GEO1_EC1962
GEO1_EC1974
GEO1_EC1982
GEO1_EC1990
GEO1_EC2001
GEO1_EC2010
GEO2_EC
GEO2_EC1962
GEO2_EC1974
GEO2_EC1982
GEO2_EC1990
GEO2_EC2001
GEO2_EC2010
GEO1_EG
GEO1_EG1848_1868
GEO1_EG1848
GEO1_EG1868
GEO1_EG1986
GEO1_EG1996
GEO1_EG2006
GEO2_EG
GEO2_EG1848_1868
GEO2_EG1848
GEO2_EG1868
GEO2_EG1986
GEO2_EG1996
GEO2_EG2006
GEO1_SV
GEO1_SV1992
GEO1_SV2007
GEO2_SV
GEO2_SV1992
GEO2_SV2007
GEO1_ET
GEO1_ET1984
GEO1_ET1994
GEO1_ET2007
GEO2_ET
GEO2_ET1984
GEO2_ET1994
GEO2_ET2007
GEO3_ET1994
GEO3_ET2007
GEO1_FJ
GEO1_FJ1966
GEO1_FJ1976
GEO1_FJ1986
GEO1_FJ1996
GEO1_FJ2007
GEO1_FJ2014
GEO2_FJ
GEO2_FJ1966
GEO2_FJ1976
GEO2_FJ1986
GEO2_FJ1996
GEO2_FJ2007
GEO2_FJ2014
DIVNFJ
GEO1_FR
GEO1_FR1962
GEO1_FR1968
GEO1_FR1975
GEO1_FR1982
GEO1_FR1990
GEO1_FR1999
GEO1_FR2006
GEO1_FR2011
GEO1_DE
GEO1_DE1819
GEO1_DE1970
GEO1_DE1971
GEO1_DE1981
GEO1_DE1987
GEO1_GH
GEO1_GH1984
GEO1_GH2000
GEO1_GH2010
GEO2_GH
GEO2_GH2000
GEO2_GH2010
LOCALGH
GEO1_GR
GEO1_GR1971
GEO1_GR1981
GEO1_GR1991
GEO1_GR2001
GEO1_GR2011
GEO2_GR
GEO2_GR1971
GEO2_GR1981
GEO2_GR1991
GEO2_GR2001
GEO2_GR2011
GEO1_GT
GEO1_GT1964
GEO1_GT1973
GEO1_GT1981
GEO1_GT1994
GEO1_GT2002
GEO2_GT
GEO2_GT1964
GEO2_GT1973
GEO2_GT1981
GEO2_GT1994
GEO2_GT2002
GEO1_GN
GEO1_GN1983
GEO1_GN1996
GEO1_GN2014
GEO2_GN
GEO2_GN1996
GEO2_GN2014
REGNGN
GEO1_HT
GEO1_HT1971
GEO1_HT1982
GEO1_HT2003
GEO2_HT
GEO2_HT1971
GEO2_HT1982
GEO2_HT2003
GEO1_HN
GEO1_HN1961
GEO1_HN1974
GEO1_HN1988
GEO1_HN2001
GEO2_HN
GEO2_HN1961
GEO2_HN1974
GEO2_HN1988
GEO2_HN2001
LOCALHU
GEO1_IS1703_1910
GEO1_IS1703
GEO1_IS1729
GEO1_IS1801
GEO1_IS1901
GEO1_IS1910
PARISHIS
COMMUNEIS
GEO1_IN
GEO1_IN1983
GEO1_IN1987
GEO1_IN1993
GEO1_IN1999
GEO1_IN2004
GEO1_IN2009
GEO2_IN
GEO2_IN1987
GEO2_IN1999
GEO2_IN2004
GEO2_IN2009
GEO1_ID
GEO1_ID1971
GEO1_ID1976
GEO1_ID1980
GEO1_ID1985
GEO1_ID1990
GEO1_ID1995
GEO1_ID2000
GEO1_ID2005
GEO1_ID2010
GEO2_ID
GEO2_ID1971
GEO2_ID1976
GEO2_ID1980
GEO2_ID1985
GEO2_ID1990
GEO2_ID1995
GEO2_ID2000
GEO2_ID2005
GEO2_ID2010
GEO1_IR
GEO1_IR2006
GEO1_IR2011
GEO2_IR
GEO2_IR2006
GEO2_IR2011
GEO1_IQ
GEO1_IQ1997
GEO2_IQ
GEO2_IQ1997
GEO1_IE
GEO1_IE1971
GEO1_IE1979
GEO1_IE1981
GEO1_IE1986
GEO1_IE1991
GEO1_IE1996
GEO1_IE2002
GEO1_IE2006
GEO1_IE2011
GEO1_IE2016
COUNTYIE
DEDIE
TOWNIE
GEO1_IL
GEO1_IL1972
GEO1_IL1983
GEO1_IL1995
GEO2_IL
GEO2_IL1972
GEO2_IL1983
GEO2_IL1995
METROIL
GEO1_IT
GEO1_IT2001
GEO1_IT2011
GEO2_IT
GEO1_JM
GEO1_JM1982
GEO1_JM1991
GEO1_JM2001
GEO1_JO
GEO1_JO2004
GEO2_JO
GEO2_JO2004
GEO1_KE
GEO1_KE1969
GEO1_KE1979
GEO1_KE1989
GEO1_KE1999
GEO1_KE2009
GEO2_KE
GEO2_KE1969
GEO2_KE1979
GEO2_KE1989
GEO2_KE1999
GEO2_KE2009
GEO1_KG
GEO1_KG1999
GEO1_KG2009
GEO2_KG
GEO2_KG1999
GEO2_KG2009
GEO1_LA
GEO1_LA2005
GEO1_LS
GEO1_LS1996
GEO1_LS2006
GEO2_LS
GEO2_LS2006
GEO1_LR
GEO1_LR1974
GEO1_LR2008
GEO2_LR
GEO2_LR1974
GEO1_MW
GEO1_MW1987
GEO1_MW1998
GEO1_MW2008
GEO2_MW
GEO2_MW1987
GEO2_MW1998
GEO2_MW2008
GEO1_MY
GEO1_MY1970
GEO1_MY1980
GEO1_MY1991
GEO1_MY2000
GEO2_MY
GEO2_MY1970
GEO2_MY1980
GEO2_MY1991
GEO2_MY2000
GEO1_ML
GEO1_ML1987
GEO1_ML1998
GEO1_ML2009
GEO2_ML
GEO2_ML1987
GEO2_ML1998
GEO2_ML2009
GEO3_ML1987
GEO3_ML1998
GEO3_ML2009
GEO1_MU
GEO1_MU1990
GEO1_MU2000
GEO1_MU2011
GEO2_MU
GEO2_MU1990
GEO2_MU2000
GEO2_MU2011
GEO1_MX
GEO1_MX1960
GEO1_MX1970
GEO1_MX1990
GEO1_MX1995
GEO1_MX2000
GEO1_MX2005
GEO1_MX2010
GEO1_MX2015
GEO2_MX
GEO2_MX1960
GEO2_MX1970
GEO2_MX1990
GEO2_MX1995
GEO2_MX2000
GEO2_MX2005
GEO2_MX2010
GEO2_MX2015
SIZEMX
CITYMX
GEO1_MN
GEO1_MN1989
GEO1_MN2000
GEO2_MN
GEO2_MN2000
GEO1_MA
GEO1ALT_MA
GEO1_MA1982
GEO1_MA1994
GEO1_MA2004
GEO1_MA2014
GEO2_MA
GEO2ALT_MA
GEO2_MA1982
GEO2_MA1994
GEO2_MA2004
GEO2_MA2014
GEO1_MZ
GEO1_MZ1997
GEO1_MZ2007
GEO2_MZ
GEO2_MZ1997
GEO2_MZ2007
APOSTMZ
GEO1_MM
GEO1_MM2014
GEO2_MM
GEO2_MM2014
GEO3_MM2014
GEO1_NP
GEO1_NP2001
GEO1_NP2011
GEO2_NP
GEO2_NP2001
GEO2_NP2011
GEO1_NI
GEO1_NI1971
GEO1_NI1995
GEO1_NI2005
GEO2_NI
GEO2_NI1971
GEO2_NI1995
GEO2_NI2005
GEO1_NG
GEO1_NG2006
GEO1_NG2007
GEO1_NG2008
GEO1_NG2009
GEO1_NG2010
GEO2_NG
GEO2_NG2007
GEO2_NG2008
GEO2_NG2009
GEO2_NG2010
ZONENG
GEO1_NO1801_1910
GEO1_NO1801
GEO1_NO1865
GEO1_NO1875
GEO1_NO1900
GEO1_NO1910
MUNICNO
COUNTYNO
TOWNNO
GEO1_PK
GEO1_PK1973
GEO1_PK1981
GEO1_PK1998
GEO2_PK
GEO2_PK1973
GEO2_PK1981
GEO2_PK1998
DISTPK
GEO1_PS
GEO1_PS1997
GEO1_PS2007
GEO1_PS2017
GEO1_PA
GEO2_PA
GEO2_PA1960
GEO2_PA1970
GEO2_PA1980
GEO2_PA1990
GEO2_PA2000
GEO2_PA2010
GEO1_PG
GEO1_PG1980
GEO1_PG1990
GEO1_PG2000
GEO2_PG
GEO2_PG1980
GEO2_PG1990
GEO2_PG2000
GEO1_PY
GEO1_PY1962
GEO1_PY1972
GEO1_PY1982
GEO1_PY1992
GEO1_PY2002
GEO2_PY
GEO2_PY1962
GEO2_PY1972
GEO2_PY1982
GEO2_PY1992
GEO2_PY2002
GEO1_PE
GEO1_PE1993
GEO1_PE2007
GEO2_PE
GEO2_PE1993
GEO2_PE2007
GEO1_PH
GEO1_PH1990
GEO1_PH1995
GEO1_PH2000
GEO1_PH2010
GEO2_PH
GEO2_PH1990
GEO2_PH1995
GEO2_PH2000
GEO2_PH2010
CITYPH
GEO1_PL
GEO1ALT_PL
GEO1_PL1978
GEO1_PL1988
GEO1_PL2002
GEO1_PL2011
GEO1_PT
GEO1_PT1981
GEO1_PT1991
GEO1_PT2001
GEO1_PT2011
REGNPT
CITYPT
GEO1_PR
GEO1_PR1970
GEO1_PR1980
GEO1_PR1990
GEO1_PR2000
GEO1_PR2005
GEO1_PR2010
SPUMAPR
METROPR
GEO1_RO
GEO1_RO1977
GEO1_RO1992
GEO1_RO2002
GEO1_RO2011
REGNRO
GEO1_RU
GEO1_RU2002
GEO1_RU2010
GEO1_RW
GEO1_RW1991
GEO1_RW2002
GEO1_RW2012
GEO2_RW
GEO2_RW1991
GEO2_RW2002
GEO2_RW2012
GEO3_RW2012
GEO1_LC
GEO1_LC1980
GEO1_LC1991
GEO1_SN
GEO1_SN1988
GEO1_SN2002
GEO1_SN2013
GEO2_SN
GEO2_SN1988
GEO2_SN2002
GEO2_SN2013
GEO3_SN2002
GEO3_SN2013
GEO1_SL
GEO1_SL2004
GEO1_SL2015
GEO1ALT_SL2015
GEO2_SL
GEO2_SL2004
GEO2_SL2015
GEO2ALT_SL2015
PROVSL
GEO1_SK
GEO1_SK1991
GEO1_SK2001
GEO1_SK2011
GEO1_SI
GEO1_SI2002
GEO1_ZA
GEO1_ZA1996
GEO1_ZA2001
GEO1_ZA2007
GEO1_ZA2011
GEO1_ZA2016
GEO2_ZA
GEO2_ZA1996
GEO2_ZA2001
GEO2_ZA2007
GEO2_ZA2011
GEO2_ZA2016
GEO3_ZA2007
GEO3_ZA2011
GEO3_ZA2016
MUNIZA
MAGISZA
GEO1_SS
GEO1_SS2008
GEO2_SS
GEO2_SS2008
REGNSS
GEO1_ES
GEO1_ES1981
GEO1_ES1991
GEO1_ES2001
GEO1_ES2011
GEO2_ES
GEO2_ES1981
GEO2_ES1991
GEO2_ES2001
GEO2_ES2011
MUNIES
GEO1_SD
GEO1_SD2008
GEO2_SD
GEO2_SD2008
REGNSD
GEO1_SR
GEO1_SR2004
GEO1_SR2012
GEO1_SE1880_1910
GEO1_SE1880
GEO1_SE1890
GEO1_SE1900
GEO1_SE1910
PARSE
GEO1_CH
GEO1_CH1970
GEO1_CH1980
GEO1_CH1990
GEO1_CH2000
GEO1_TZ
GEO1_TZ1988
GEO1_TZ2002
GEO1_TZ2012
GEO2_TZ
GEO2_TZ1988
GEO2_TZ2002
GEO2_TZ2012
GEO1_TH
GEO1_TH1970
GEO1_TH1980
GEO1_TH1990
GEO1_TH2000
GEO2_TH
GEO2_TH1970
GEO2_TH1990
GEO2_TH2000
REGNTH
GEO1_TG
GEO1_TG1960
GEO1_TG1970
GEO1_TG2010
GEO2_TG
GEO2_TG1970
GEO2_TG2010
GEO1_TT
GEO1_TT1970
GEO1_TT1980
GEO1_TT1990
GEO1_TT2000
GEO1_TT2011
GEO1_TR
GEO1_TR1985
GEO1_TR1990
GEO1_TR2000
GEO2_TR
GEO2_TR1985
GEO2_TR1990
GEO2_TR2000
GEO1_UG
GEO1_UG1991
GEO1_UG2002
GEO1_UG2014
GEO2_UG
GEO2_UG1991
GEO2_UG2002
GEO2_UG2014
GEO3_UG2014
REGNUG
GEO1_UA
GEO1_UA2001
GEO2_UA
GEO2_UA2001
GEO1_UK
GEO1_UK1851_1911
GEO1_UK1851
GEO1_UK1861
GEO1_UK1881
GEO1_UK1891
GEO1_UK1901
GEO1_UK1911
GEO1_UK1991
GEO1_UK2001
CNTRYUK
COUNTYUK
DISTUK
SUBDISTUK
PARISHUK_1851
PARISHUK_ALT1851
PARISHUK_1861
PARISHUK_1871
PARISHUK_1881
PARISHUK_1891
PARISHUK_1901
PARISHUK_1911
GEO1_US
GEO1_US1850
GEO1_US1860
GEO1_US1870
GEO1_US1880
GEO1_US1900
GEO1_US1910
GEO1_US1960
GEO1_US1970
GEO1_US1980
GEO1_US1990
GEO1_US2000
GEO1_US2005
GEO1_US2010
GEO1_US2015
GEO2_US
GEO2ALT_US
GEO2_US1970
GEO2_US1980
GEO2_US1990
GEO2_US2000
GEO2_US2005
GEO2_US2010
GEO2_US2015
REGNUS
COUNTYUS
METROUS
MET2013
CITYUS
SEAUS
NHGISJOIN
GEO1_UY
GEO1_UY1963
GEO1_UY1975
GEO1_UY1985
GEO1_UY1996
GEO1_UY2006
GEO1_UY2011
GEO2_UY
GEO2_UY1985
GEO2_UY1996
GEO2_UY2011
GEO1_VE
GEO1_VE1971
GEO1_VE1981
GEO1_VE1990
GEO1_VE2001
GEO2_VE
GEO2_VE1971
GEO2_VE1981
GEO2_VE1990
GEO2_VE2001
GEO1_VN
GEO1_VN1989
GEO1_VN1999
GEO1_VN2009
GEO2_VN
GEO2_VN2009
REGNVN
GEO1_ZM
GEO1_ZM1990
GEO1_ZM2000
GEO1_ZM2010
GEO2_ZM
GEO2_ZM1990
GEO2_ZM2000
GEO2_ZM2010
CONSTZM
GEO1_ZW
GEO1_ZW2012
GEO2_ZW
GEO2_ZW2012
GEO3_ZW2012
DHS_IPUMSI_BD
DHS_IPUMSI_BJ
DHS_IPUMSI_BF
DHS_IPUMSI_CM
DHS_IPUMSI_EG
DHS_IPUMSI_ET
DHS_IPUMSI_GH
DHS_IPUMSI_GN
DHS_IPUMSI_IN
DHS_IPUMSI_JO
DHS_IPUMSI_KE
DHS_IPUMSI_LS
DHS_IPUMSI_LR
DHS_IPUMSI_ML
DHS_IPUMSI_MW
DHS_IPUMSI_MA
DHS_IPUMSI_MZ
DHS_IPUMSI_MM
DHS_IPUMSI_NP
DHS_IPUMSI_NG
DHS_IPUMSI_PK
DHS_IPUMSI_RW
DHS_IPUMSI_SN
DHS_IPUMSI_ZA
DHS_IPUMSI_SD
DHS_IPUMSI_TZ
DHS_IPUMSI_TG
DHS_IPUMSI_UG
DHS_IPUMSI_ZM
DHS_IPUMSI_ZW
OWNERSHIP
LANDOWN
INCHH
LIVEHOOD
INTMIG1
INTMIG2
MIGABS
MIGWKR
REMITT
FARMIPUM
FARM
ELECTRIC
WATSUP
SEWAGE
FUELCOOK
FUELHEAT
PHONE
CELL
INTERNET
EMAIL
TRASH
AUTOS
HOTWATER
HEAT
AIRCON
COMPUTER
WASHER
FREEZER
REFRIG
TV
VCR
RADIO
ROOMS
BEDROOMS
KITCHEN
TOILET
BATHROOMS
BATH
FLOOR
WALL
ROOF
BUILTYR
AGESTRUCT1
AGESTRUCT2
STORIES
ELEVATOR
LIVEAREA
MORTNUM
ANYMORT
MGFUTPH
LANGFM
ONEROOM
REEL
HHNBRNO
RESLSNO
HHTYPE
NFAMS
NCOUPLES
NMOTHERS
NFATHERS
HEADLOC
PRMFAMSZ
SERVANTS
PERNUM
PERWT
RESIDENT
MOMLOC
POPLOC
SPLOC
PARRULE
SPRULE
SPRULEH
STEPMOM
STEPMOMH
STEPPOP
STEPPOPH
POLYMAL
POLY2ND
MOMRULEH
POPRULEH
FAMUNIT
FAMSIZE
NCHILD
NCHLT5
ELDCH
YNGCH
NSIBS
NUMGEN
CFU
CFUSIZE
RELATS
NONRELS
RELATE
ERELATE
RELATEH
IMPREL
AGE
AGE2
AGE3
SEX
MARST
EMARST
CONSENS
POLYGAM
SAMESEX
AGEMARR
DURMARR
MARRYR
MARRYR2
MARRNUM
SUBFREL
SUBFNUM
BIRTHYR
BIRTHMO
AGEMONTH
YRMARR
MARRINYR
YRSPDTH
CHBORN
CHSURV
CHBORNF
CHBORNM
CHSURVF
CHSURVM
CHPLAN
LASTBMO
LASTBYR
LASTBSEX
BIRTHSLYR
BIRTHSURV
CHDEAD
CHDEADFEM
CHDEADMALE
LASTBMORT
LASTBSURV
LASTBDEAD
LASTBDEADF
LASTBDEADM
CHDEADYR
CHDEADMO
AGEDEADYR
AGEDEADMO
AGEDEADDAY
MORTMOT
MORTFAT
HOMECHILD
HOMEFEM
HOMEMALE
AWAYCHILD
AWAYFEM
AWAYMALE
ABROADFEM
ABROADMALE
ABROADCHD
NATIVITY
BPLCOUNTRY
CITIZEN
NATION
YRIMM
YRIMM2
YRSIMM
YRSIMM2
BPLAR
BPLAM
BPLBJ1
BPLBJ2
BPLBY
BPLBO
BPLBO2
BPLBW
BPLBR
BPLBF
BPLKH
BPLCM
BPLCA1
BPLCA2
BPLCL
BPLCL2
BPLCL3
BPLCN
BPLCO1
BPLCO2
BPLCO3
BPLCR
BPLCU
BPLCU2
BPLDO
BPLEC
BPLEG
BPLEG2
BPLEG3
BPLEG4
BPLSV
BPLET1
BPLET2
BPLFJ
BPLFR
BPLGH
BPLGN
BPLHN1
BPLHN2
BPLHT
BPLHU
BPLIS
BPLID
BPLIQ
BPLIE
BPLJM
BPLKE
BPLKG
BPLLR
BPLMW
BPLMY
BPLML
BPLMM1
BPLMM2
BPLMX
BPLMN
BPLMZ1
BPLMZ2
BPLNP
BPLNI
BPLNO
BPLPK
BPLPS
BPLPA
BPLPY1
BPLPY2
BPLPE
BPLPG
BPLPH
BPLPT
BPLPR
BPLRO
BPLRW1
BPLRW2
BPLSN
BPLSL
BPLSI
BPLZA
BPLSS
BPLES
BPLSD
BPLSE1
BPLSE2
BPLTZ
BPLTH
BPLTT
BPLTR
BPLUG
BPLUA
BPLUK
BPLUS
BPLUY
BPLVE
BPLZM
EBPLNT1
EBPLNT2
EBPLNT3
GENERATION
FBPL
MBPL
FBPLUS
MBPLUS
BPLGT
BPLGT2
BPLLA
BPLRU
RELIGION
RELIGION2
RACE
RACEUS
INDIG
ETHNICAM
ETHNICBJ
ETHNICBY
ETHNICBO
ETHNICCA
ETHNICCL
ETHNICCN
ETHNICCO
ETHNICEC
ETHNICEG
ETHNICFJ
ETHNICGH
ETHNICGT
ETHNICHN
ETHNICHU
ETHNICID
ETHNICLA
ETHNICLR
ETHNICMW
ETHNICMY
ETHNICMN
ETHNICNP
ETHNICNI
ETHNICPA
ETHNICPH
ETHNICRO
ETHNICSN
ETHNICSR
ETHNICSL
ETHNICTG
ETHNICTT
ETHNICUG
ETHNICVN
ETHNICZM
ANCEST
HISPAN
ORIGIN
FETHYNO
METHYNO
SPANNAME
SPEAKENG
SPEAKFIL
SPEAKIRSH
SPEAKRUS
SPEAKIND
SPEAKPORT
LANGAM2
LANGBJ
LANGBY
LANGBY2
LANGBO
LANGBW
LANGBF
LANGCA
LANGCR
LANGEC1
LANGEC2
LANGHN
LANGSV
LANGGN
LANGGN2
LANGHU1
LANGID
LANGIQ
LANGIL1
LANGKG2
LANGML
LANGMX
LANGMA
LANGMA2
LANGMU
LANGNP2
LANGNG
LANGPY
LANGPG1
LANGPG2
LANGPH
LANGPL
LANGPR
LANGRW
LANGSN
LANGSN2
LANGSL2
LANGZA1
LANGZA2
LANGCH
LANGUS
LANGZM1
LANGZM2
LANGUAGE
MTONGAM
MTONGBY
MTONGBO
MTONGCA
MTONGKH
MTONGET
MTONGGT
MTONGHU
MTONGID
MTONGKG
MTONGML
MTONGMU
MTONGNP
MTONGNI
MTONGPK
MTONGPE
MTONGPH
MTONGRO
MTONGRU
MTONGSL
MTONGSK
MTONGCH
SCHOOL
LIT
EDATTAIN
YRSCHOOL
YRSCHOOL2
EDUCAR
EDUCAM
EDUCAT
EDUCBD
EDUCBJ
EDUCBY
EDUCBO
EDUCBR
EDUCBW
EDUCBF
EDUCKH
EDUCCM
EDUCCA
EDUCCL
EDUCCN
EDUCCO
EDUCCR
EDUCCU
EDUCDO
EDUCEC
EDUCEG
EDUCSV
EDUCET
EDUCFI
EDUCFJ
EDUCFR
EDUCDE
EDUCGH
EDUCGR
EDUCGN
EDUCGT
EDUCHT
EDUCHN
EDUCHU
EDUCIN
EDUCID
EDUCIR
EDUCIQ
EDUCIE
EDUCIL
EDUCIT
EDUCJM
EDUCJO
EDUCKE
EDUCKG
EDUCLA
EDUCLR
EDUCLS
EDUCMW
EDUCMY
EDUCML
EDUCMX
EDUCMN
EDUCMA
EDUCMM
EDUCMU
EDUCMZ
EDUCNP
EDUCNL
EDUCNI
EDUCNG
EDUCPG
EDUCPK
EDUCPS
EDUCPA
EDUCPY
EDUCPE
EDUCPH
EDUCPL
EDUCPT
EDUCPR
EDUCRO
EDUCRU
EDUCRW
EDUCLC
EDUCSN
EDUCSL
EDUCSK
EDUCSI
EDUCSR
EDUCZA
EDUCSS
EDUCES
EDUCSD
EDUCCH
EDUCTZ
EDUCTH
EDUCTG
EDUCTT
EDUCTR
EDUCUG
EDUCUA
EDUCUK
EDUCUS
EDUCUY
EDUCVE
EDUCVN
EDUCZM
EDUCZW
EEDATTAIN
LEFTSCH
EDAGE
EMPSTAT
EEMPSTAT
LABFORCE
LABORHU
LABORIL
OCCISCO
OCC
ISCO88A
ISCO68A
OCC95US
OCCHISCO
INDGEN
IND
IND95US
CLASSWK
ECLASSWK
WRKCONTRCT
WRKADD
EMPSECT
EMPLNO
ESTABSZ
WRKTENURE
WRKMTHS
DAYSWRK
HRSFULL
HRSWORK1
HRSWORK2
HRSUSUAL1
HRSUSUAL2
HRSACTUAL1
HRSACTUAL2
HRSMAIN
HRSADD
WRKMORE
WRKAVAIL
LOOKJOB
PWRKFR
PWRKMX
PWRKRU
TRNWRK
OVERSEA
PRODUCT
OCCICEM
INACTIVEUK
OC1HIRNO
OC1TRDNO
OC2HIRNO
OC2TRDNO
SEIUS
OCSCORUS
OCCSTRNG
OCSTATUS
OCRELATE
INCTOT
INCTBR
INCEARN
INCWAGE
INCSELF
INCWEL
INCRET
INCSRC
INCFMAB
INCFMIC
INCSFAM
PENSION
MIGRATE1
MIGRATE5
MIGRATE0
MIGRATEC
MIGRATEP
MIGCTRY1
MIGCTRY5
MIGCTRY0
MIGCTRYC
MIGCTRYP
GEOMIG1_P
GEOMIG1_1
GEOMIG1_5
GEOMIG1_10
MIGYRS1
MIGYRS2
MIGHOUSE
MIGCAUSE
MIGFORCE
MIG1_5_AR
MIG1_P_AM
MIG1_P_BY
MIG1_P_BJ
MIG2_P_BJ
MIG1_5_BO
MIG2_5_BO
MIG1_1_BW
MIG1_5_BW
MIG1_P_BR
MIG1_5_BR
MIGYRSBR
MIGBF
MIG1_P_KH
MIG2_P_KH
MIG1_P_CM
MIG1_5_CM
MIG2_P_CM
MIG2_5_CM
MIG2_11_CM
MIG1_1_CA
MIG1_5_CA
MIG1_5_CL
MIG2_5_CL
MIG1ALT_P_CL
MIG1ALT_5_CL
MIG1_5_CN
MIG1_P_CO
MIG1_5_CO
MIGCO3
MIGCO4
MIGCAPCO
MIGURCO
MIG1_P_CR
MIG1_5_CR
MIG2_5_CR
MIG1_P_CU
MIG2_P_CU
MIG1_5_DO
MIGDO
MIG1_P_EC
MIG1_5_EC
MIG2_P_EC
MIG2_5_EC
MIG1_P_EG
MIG1_P_SV
MIG2_P_SV
MIG1_5_FJ
MIGFJ
MIG1_P_FR
MIGHOUFR
MIG1_5_GH
MIG2_5_GH
MIG1_1_GR
MIG1_5_GR
MIG1_P_GN
MIG1_P_GT
MIG1_5_GT
MIG2_P_GT
MIG2_5_GT
MIG1_P_HT
MIG1_5_HT
MIGHT1
MIGHT2
MIG1_5_HN
MIG2_5_HN
MIG1_P_IN
MIG1_P_ID
MIG1_5_ID
MIG1_P_IR
MIG1_P_IQ
MIG1_10_IQ
MIG1_1_IE
MIG1_5_IL
MIGIL
